swipe_id,card_id,merchant_id,amount,device_id,timestamp
18289,1451,1616,2907.97,b9c26854-9fa,2026-05-23 17:05:44
18290,1885,527,2248.37,78a34c78-baa,2026-02-02 18:17:51
18291,5138,970,33.06,cb940e53-bd7,2026-03-23 11:23:14
18292,8706,1876,2772.25,ad967107-135,2026-02-12 04:03:52
18293,2596,674,1920.9,7458cbf1-1ec,2026-01-24 16:14:04
18294,6900,1372,2560.44,035fb522-c5c,2026-01-20 04:36:16
18295,12629,1990,2270.6,86f0cbc4-8dd,2026-05-04 20:44:38
18296,441,1074,113.79,b54cb96f-d0c,2026-06-18 07:19:49
18297,18804,1608,1010.47,626d0eb4-a65,2026-02-24 14:16:25
18298,2485,872,2897.67,1a21e82f-d96,2026-01-11 17:03:41
18299,7283,822,1653.78,7de2621a-e39,2026-02-13 08:29:22
18300,14856,711,943.6,03a5621c-a47,2026-01-09 02:18:13
18301,11864,97,893.65,63bffc2d-fd4,2026-03-31 08:28:32
18302,7146,1440,1117.18,398c044d-b4b,2026-06-12 08:07:48
18303,11534,397,2108.86,09e921c0-9a4,2026-05-13 00:07:40
18304,6682,1944,513.33,f7097cde-130,2026-03-07 07:53:15
18305,2461,51,338.64,81c6ff7d-f45,2026-04-20 06:08:47
18306,14608,951,1629.78,210c9b2e-8ac,2026-02-23 06:17:40
18307,8340,886,490.78,698ce2dd-047,2026-01-04 21:55:43
18308,3747,1143,1454.91,54f69d58-c5a,2026-06-29 06:40:02
18309,18577,1403,1558.86,67d982ab-6ce,2026-06-21 20:02:28
18310,8807,1931,1253.81,09bc583d-5d5,2026-03-03 20:32:43
18311,19398,401,97.3,f066f173-54a,2026-01-14 06:07:02
18312,3592,1396,338.55,09ee7aee-11b,2026-06-16 10:41:32
18313,4053,293,2483.21,f7ad3404-1b1,2026-01-06 06:08:46
18314,2568,30,2436.71,bf5371c6-17d,2026-04-19 08:37:11
18315,15257,1844,1623.52,86ca0652-7e4,2026-02-28 00:05:45
18316,12291,1950,533.77,d92c2100-b7c,2026-04-27 16:51:42
18317,7408,1104,1893.3,404ba9bb-55b,2026-02-05 12:02:17
18318,6277,44,1643.38,b505229e-e51,2026-03-22 11:47:27
18319,10977,320,2094.64,db904bdf-45a,2026-06-23 16:26:36
18320,12214,1414,2926.08,36a99971-e26,2026-04-03 15:20:59
18321,17453,1919,1989.86,2c9025b5-f16,2026-03-27 17:04:52
18322,2073,1193,691.91,d506ae7f-1c3,2026-06-11 18:48:18
18323,13231,880,1513.79,f0722657-edf,2026-06-11 02:47:59
18324,1395,1222,373.82,7f901701-b35,2026-02-13 06:46:25
18325,4567,29,1681.83,1ead5472-fa6,2026-02-16 01:00:01
18326,4119,1129,580.61,04f03a89-9d9,2026-04-02 12:37:12
18327,15741,1622,81.93,edab4e60-ab5,2026-02-07 06:43:22
18328,19482,692,1873.86,835ad7e0-503,2026-06-13 08:15:40
18329,14698,1813,2135.61,409c6c86-c14,2026-01-26 22:57:19
18330,11830,1122,1674.45,e56faeb7-5b3,2026-05-11 20:51:39
18331,5768,1578,2761.44,8df93245-b5e,2026-02-26 22:09:49
18332,4686,531,2421.91,8c84a556-7da,2026-03-22 15:14:57
18333,13473,1168,124.7,96ab5f42-185,2026-01-04 17:04:53
18334,16507,1324,2822.45,1f74c890-be7,2026-02-23 13:51:48
18335,5907,443,2273.72,cbfc4035-4db,2026-04-13 06:22:13
18336,6089,1203,1232.28,c651145a-323,2026-02-07 06:16:00
18337,9042,1680,1127.32,7ea826f1-698,2026-01-21 20:20:48
18338,4708,1551,360.81,ad24ca8e-194,2026-02-07 18:18:33
18339,3201,1678,2024.16,97731f07-7f0,2026-03-02 10:47:41
18340,9893,740,974.73,e11d6fcb-30e,2026-04-04 11:27:05
18341,4047,101,1155.24,72873342-d15,2026-02-08 03:00:33
18342,5026,1071,932.66,ac3971db-972,2026-01-02 19:50:05
18343,7053,715,2975.82,99b012c2-552,2026-01-27 19:34:02
18344,13398,1436,2344.82,89fa40e5-eb9,2026-01-31 19:31:51
18345,16181,748,1312.5,af9c8da4-5a9,2026-01-15 12:26:21
18346,6410,205,2693.84,da47af31-689,2026-02-03 12:28:44
18347,2690,1577,609.07,3444d781-1f1,2026-06-02 22:09:24
18348,4506,1404,1848.98,d4b1dc5b-8ff,2026-03-21 00:17:16
18349,3273,306,2219.08,d91079cc-f22,2026-02-04 21:14:22
18350,19145,1595,1757.9,61e9792e-899,2026-03-15 19:29:00
18351,16786,1164,995.42,baafbc42-0a6,2026-01-11 19:30:36
18352,2130,1730,943.16,a2faf108-b51,2026-01-23 12:19:26
18353,18483,534,2631.91,fc3f4f72-02d,2026-05-07 00:58:48
18354,18939,662,2463.19,aa42e678-29f,2026-01-16 12:51:31
18355,5120,214,1640.25,4e7a02e5-331,2026-04-27 03:44:18
18356,19972,1662,990.67,cfddb248-dec,2026-03-06 10:45:16
18357,3703,958,2102.73,4092eb55-28a,2026-06-18 07:00:38
18358,10722,151,2241.58,5b31e5c3-b2b,2026-04-25 01:10:05
18359,18787,292,965.47,c87e1f4c-79c,2026-01-24 00:00:00
18360,8880,629,131.12,687f57c8-4a2,2026-05-17 14:18:36
18361,19331,1495,2056.96,f1da696d-968,2026-06-27 10:29:44
18362,15747,1663,1656.95,d3d2f12b-b25,2026-02-21 17:01:42
18363,14245,614,2764.0,14c145a7-147,2026-04-23 13:03:15
18364,11826,841,495.84,2156439f-768,2026-05-19 11:49:49
18365,15746,1540,416.28,943f7ba7-452,2026-04-30 18:58:35
18366,2272,348,1783.76,ef27a1d0-a5a,2026-05-10 00:28:29
18367,19541,319,75.96,a1cb4909-a45,2026-02-02 10:41:41
18368,11290,1164,2056.47,2d661675-efe,2026-01-23 05:56:09
18369,17360,1572,546.48,c8567537-c39,2026-06-25 04:05:46
18370,6317,629,1626.93,037e8bc3-b37,2026-04-26 22:06:28
18371,14742,970,582.54,a298f956-110,2026-06-04 12:35:32
18372,7163,1963,2387.16,d333cd51-43d,2026-06-06 02:58:05
18373,6063,1677,1403.81,658bc8b7-e72,2026-03-21 11:29:15
18374,9983,13,814.17,4acfd184-90c,2026-06-12 09:08:15
18375,4048,204,1856.87,ed2725bc-f76,2026-06-11 13:37:24
18376,9861,765,2895.29,1c156d6b-a16,2026-03-27 01:15:39
18377,16161,1457,1442.62,59e15de8-80f,2026-04-03 19:15:54
18378,16185,15,312.02,d524bae6-260,2026-01-02 02:13:23
18379,13656,1243,770.96,af68ac8f-fab,2026-01-27 01:15:06
18380,6299,336,2665.93,d0f0403c-108,2026-05-22 05:34:18
18381,8032,1073,1062.92,cb0fe484-c9b,2026-01-22 02:32:05
18382,12064,1858,1504.08,a3209774-447,2026-03-10 03:31:19
18383,1808,1622,1277.55,a0b8b9b8-edc,2026-01-20 17:25:06
18384,3838,1609,1282.75,22ac9e4c-9bd,2026-01-03 21:09:58
18385,8547,623,402.95,ef7d2039-7d6,2026-01-26 06:42:28
18386,8017,1784,916.55,cb860010-68e,2026-03-17 15:05:52
18387,5247,240,691.82,cde27879-77e,2026-03-27 09:51:09
18388,7361,1611,271.9,24e412a7-7e3,2026-02-14 06:25:20
18389,10549,255,2164.94,d279abf8-241,2026-02-07 03:13:18
18390,15100,1425,911.69,c3d4b198-761,2026-06-21 13:35:01
18391,16516,95,1516.69,26c7d74a-7ae,2026-04-20 02:47:37
18392,19332,127,1780.78,0e72378a-22d,2026-06-10 12:16:21
18393,1111,686,2969.66,4403eb37-abe,2026-02-06 21:44:24
18394,10587,30,1956.57,a007589d-6f9,2026-05-11 11:38:12
18395,10796,1641,1887.25,bbdaafb0-503,2026-05-08 19:27:40
18396,10918,1871,1556.18,3813829e-61c,2026-05-19 07:24:33
18397,5885,850,2957.95,a2fb7b77-a53,2026-02-14 16:41:23
18398,19196,1886,1277.32,14527352-4d3,2026-06-09 15:44:56
18399,17041,1703,1267.06,ef22f9e7-d29,2026-03-30 18:26:22
18400,13565,571,2837.07,c95e5865-9c9,2026-05-06 23:25:35
18401,6996,1906,2880.74,f503c4fa-ae7,2026-02-25 08:34:47
18402,4587,132,2721.58,26269e7a-ce0,2026-03-18 21:40:22
18403,6175,471,2097.42,7f468cba-0cb,2026-01-07 14:50:08
18404,19069,900,484.58,d2916bc6-ae7,2026-02-21 01:16:47
18405,16780,1219,1558.89,97f14247-551,2026-05-14 09:25:24
18406,7873,29,2246.31,048c1b6f-a7b,2026-01-17 13:14:51
18407,1507,1155,2233.81,8b8bd109-93b,2026-04-02 15:06:01
18408,12277,1056,2658.05,250da142-4b7,2026-05-09 15:15:17
18409,14197,168,2630.2,ba8f1f1d-c83,2026-04-02 08:56:14
18410,1620,165,2992.68,9a038b14-92d,2026-03-27 03:17:17
18411,4941,1370,828.47,5d1ec636-19c,2026-06-29 01:40:17
18412,16149,1969,649.24,b8ef52c7-415,2026-05-01 05:43:49
18413,19112,1699,460.66,f18cbec3-0fe,2026-05-19 19:31:59
18414,11468,800,2541.67,3070c2cc-4ff,2026-03-30 16:22:42
18415,5155,1910,1158.45,a39228b4-b23,2026-05-03 09:33:11
18416,13546,1856,1543.05,c381ea6e-a04,2026-04-25 22:30:53
18417,10112,1125,924.24,0050133a-1a2,2026-05-12 08:41:20
18418,18240,699,1944.5,672cd356-bff,2026-05-26 10:21:14
18419,8356,102,1404.65,e73c94b6-a5a,2026-06-17 17:23:39
18420,13140,282,2543.74,f671aeeb-ff8,2026-05-27 12:38:30
18421,1017,1651,2551.75,b661ea6c-4c4,2026-01-09 10:41:28
18422,8076,1457,423.35,cdd2dbbe-e1a,2026-05-21 17:30:04
18423,3632,1372,1296.48,fc69506f-382,2026-04-21 18:07:58
18424,8619,377,2724.36,758f3eaa-6c9,2026-04-21 16:21:08
18425,4842,1000,2924.63,7c929155-b3b,2026-05-16 03:59:26
18426,16184,1582,1512.5,ab5b01d9-173,2026-05-06 15:20:49
18427,8480,1107,2205.54,59b36c84-3cf,2026-04-27 19:17:29
18428,9162,50,2870.24,70b538f4-c3d,2026-06-16 20:11:05
18429,3216,927,1412.68,48a14368-b50,2026-01-01 17:34:38
18430,5198,1761,1885.79,6ba9a416-3fd,2026-02-25 10:40:56
18431,15593,1076,1521.58,05dd482f-635,2026-01-08 19:19:29
18432,14226,289,2666.19,5908eec1-ea0,2026-02-13 04:40:51
18433,12322,20,1208.12,6eead22f-fb8,2026-06-20 02:52:42
18434,14049,1559,1271.26,a35fee81-812,2026-05-15 03:32:32
18435,12007,1838,2630.85,ec8569fc-02a,2026-04-17 11:29:45
18436,3917,1852,1386.16,d5cd1444-aa5,2026-01-12 11:05:24
18437,1242,974,2002.05,d3d6b38e-b12,2026-02-20 22:33:57
18438,15701,924,22.96,930826db-20a,2026-02-28 10:01:12
18439,11097,1183,167.16,68e59e8c-14d,2026-05-12 21:11:24
18440,18655,304,971.7,781edeb9-3bd,2026-02-06 15:17:55
18441,11078,1475,2621.38,4e7cbf88-6a9,2026-05-15 17:45:08
18442,12099,822,1043.68,e77067b6-9d0,2026-06-03 17:41:19
18443,1026,807,1394.23,3d171973-fa7,2026-02-27 05:06:26
18444,8722,1628,501.49,bbef2f29-8a9,2026-03-07 04:36:56
18445,2606,690,1864.06,bda4857f-c39,2026-06-22 13:47:12
18446,3656,1179,1417.19,5211f8c5-753,2026-04-11 00:43:26
18447,7180,897,550.85,45757645-513,2026-02-14 22:06:57
18448,3086,980,632.72,947d1fc3-917,2026-03-24 19:57:11
18449,11137,1376,2647.36,c978a7f5-f88,2026-02-05 22:06:04
18450,1517,256,1355.57,8dc0ebdb-6b6,2026-05-08 08:04:18
18451,14787,129,1024.64,df114286-4a4,2026-04-23 22:10:08
18452,4357,1899,67.05,69d51c71-d6d,2026-03-25 10:38:10
18453,16211,307,235.74,1d35cbca-43c,2026-01-12 00:12:55
18454,6744,1367,1178.25,b6a9914d-afb,2026-02-05 14:48:09
18455,9589,302,393.47,1047110e-2df,2026-04-29 08:19:50
18456,15138,633,1302.64,c62f0543-ca6,2026-05-14 19:19:38
18457,4972,1606,1017.17,c82affab-e23,2026-01-29 17:56:52
18458,5225,1897,642.99,f0279739-98d,2026-06-13 01:28:46
18459,7595,1421,2793.64,9b8662f7-b30,2026-02-05 11:16:42
18460,18713,118,1269.87,dc8247c8-4a8,2026-01-07 22:50:06
18461,10050,140,517.79,52065bde-3a3,2026-06-05 11:21:02
18462,10851,209,1846.7,0c2298f2-295,2026-01-02 10:08:59
18463,3300,1592,868.0,001ad2e9-38f,2026-02-16 12:23:10
18464,12289,1061,1804.8,99acc345-d97,2026-01-26 09:01:39
18465,9211,419,2807.2,b40104dc-8ef,2026-06-08 02:01:42
18466,1264,1374,516.44,7fcc8210-774,2026-02-11 23:37:31
18467,3355,1610,661.29,96739fe6-efb,2026-02-06 12:07:56
18468,7121,1604,2905.8,4abd8337-ecf,2026-03-19 09:28:50
18469,13872,1984,224.28,c2563f7c-848,2026-05-25 07:05:16
18470,3987,374,67.24,0a3788c2-19f,2026-03-28 13:49:04
18471,12421,780,1298.34,f0065692-25e,2026-02-03 21:53:00
18472,19348,1024,1044.44,a515b345-a6b,2026-03-10 21:25:26
18473,1582,876,213.79,4835eb4f-6d3,2026-01-31 13:34:31
18474,15886,323,715.09,e9003292-a0f,2026-05-12 22:54:44
18475,16384,1649,1502.25,0ff3f81e-c42,2026-06-16 08:57:35
18476,7250,213,811.54,b1be1e64-563,2026-01-17 05:55:49
18477,5794,1374,1921.47,3fa5dc6c-7e0,2026-02-18 01:33:32
18478,11747,1445,2795.91,fd1f6583-aaa,2026-06-10 18:45:41
18479,697,729,2955.45,8cbb45de-e2a,2026-05-19 11:10:28
18480,12263,1079,2281.84,6301bfac-153,2026-04-04 08:52:21
18481,7055,592,2814.52,883017b1-a6a,2026-03-21 18:07:08
18482,9991,1077,2350.82,adecee54-174,2026-06-13 19:51:22
18483,12638,1549,2434.01,ce850199-c99,2026-05-04 03:29:44
18484,7525,1982,2145.27,486ac179-a71,2026-02-28 13:50:32
18485,952,1617,456.11,5e31b796-d7d,2026-01-25 02:41:50
18486,202,1710,1957.61,98bfd2cd-383,2026-06-24 10:05:57
18487,15835,609,1564.1,7d4dc997-db3,2026-03-17 07:58:48
18488,8924,1535,2386.8,5966567a-1d2,2026-05-16 19:23:42
18489,18996,1084,1879.69,03e9aa47-591,2026-03-25 12:58:46
18490,18518,126,514.73,dd3c1c3b-af2,2026-03-06 14:23:40
18491,9050,98,1860.38,72b08b98-be2,2026-01-27 21:10:49
18492,6554,1529,1932.57,ca67b771-a28,2026-03-24 07:39:31
18493,18229,208,441.52,ed283e46-b5e,2026-03-28 15:10:47
18494,16524,1068,1266.9,aa6a947e-467,2026-04-16 01:43:37
18495,8353,1602,2152.81,3e0df0df-fac,2026-03-18 08:50:03
18496,11189,363,604.57,cb2fa6d6-132,2026-05-25 00:16:51
18497,18145,1026,2281.53,835f201d-5cd,2026-01-27 08:31:30
18498,13284,1543,138.52,03ba6430-edf,2026-05-12 19:36:53
18499,9130,1720,1886.87,46de8cfd-55f,2026-01-01 19:40:11
18500,1140,1339,432.03,778396d9-f55,2026-04-13 10:50:42
18501,15128,1515,2419.4,fa5261f6-9b0,2026-05-16 21:09:26
18502,1398,489,1770.18,420f6bbd-829,2026-01-31 23:14:34
18503,19965,1786,119.97,e2abf3d1-352,2026-03-20 01:39:17
18504,526,1783,645.72,e0b2b96e-009,2026-02-15 20:41:14
18505,7068,1473,2628.63,8f1c345b-9bb,2026-04-15 02:57:34
18506,4211,1772,1041.96,0cc1d28f-a47,2026-06-02 19:39:50
18507,7724,624,2710.71,7417f59e-423,2026-02-24 20:51:54
18508,4964,1447,127.38,c3f95a3b-3cd,2026-05-30 15:53:27
18509,6019,1039,1151.49,ddaabaf7-53b,2026-02-18 04:37:47
18510,2037,1796,1057.63,c0203537-812,2026-06-22 10:10:27
18511,4098,867,293.18,d15b6b9d-cd5,2026-03-19 23:47:26
18512,19580,448,2269.91,16aaf6db-bf3,2026-06-03 17:10:30
18513,19596,1067,108.68,dcca0c19-b43,2026-04-07 20:53:39
18514,13850,1368,781.03,aad4f21f-840,2026-04-18 03:27:11
18515,18399,211,2393.7,d8c3b465-e24,2026-05-11 17:19:21
18516,15578,337,2721.45,9da73abc-954,2026-01-01 16:44:21
18517,10910,31,1923.51,b22f853c-b2b,2026-05-25 13:18:49
18518,13824,1200,1316.92,31a9990d-455,2026-04-29 20:52:58
18519,11893,1006,2758.13,12bb3cf9-763,2026-03-16 05:46:19
18520,19097,1084,792.35,6659255c-a7d,2026-03-18 13:26:06
18521,9934,435,1663.49,534aba62-2d0,2026-02-26 19:10:16
18522,14549,1077,769.58,3b291f00-879,2026-02-15 06:12:35
18523,3848,1389,1818.96,60a6f4db-655,2026-04-07 11:14:41
18524,3233,1496,1462.47,484c85bd-a1c,2026-04-25 21:55:25
18525,3498,1830,1075.38,eebaba38-f2e,2026-04-09 18:04:42
18526,19982,1738,1856.53,6c5d21ac-227,2026-03-30 04:10:51
18527,2321,528,1229.46,d010eeca-022,2026-01-01 15:05:52
18528,16885,180,2173.9,00bee686-0db,2026-05-18 23:17:24
18529,11182,53,245.02,1ea7eb35-4dd,2026-04-12 08:20:17
18530,4048,1918,2262.72,88014151-626,2026-01-15 22:24:31
18531,18376,633,2244.73,93f9181b-420,2026-06-23 12:52:46
18532,19438,687,1916.32,125a30a0-3f7,2026-03-29 14:57:11
18533,17968,1074,372.48,2d0232a4-56a,2026-03-10 16:15:48
18534,10622,1076,943.34,977d11f0-992,2026-03-20 03:51:17
18535,15744,549,1346.48,1b2ffd7a-2a6,2026-06-01 06:58:16
18536,5830,1708,2608.13,37848996-788,2026-02-14 06:15:55
18537,18033,679,385.16,e71031f1-807,2026-06-04 22:53:44
18538,1210,1619,1811.25,df9d913b-bf1,2026-06-08 06:54:04
18539,1113,1720,1872.76,3f42a54e-eda,2026-06-14 03:02:06
18540,10848,672,1326.83,a04255cb-724,2026-03-07 00:22:54
18541,2533,1330,1491.05,fd653ac6-9f8,2026-02-24 02:19:38
18542,16407,1674,761.1,224bda6d-a7e,2026-01-01 08:40:30
18543,8467,525,394.37,dbd5323e-ce5,2026-01-17 13:02:04
18544,3693,449,1889.03,7ca1959d-54b,2026-04-04 13:14:44
18545,2614,1486,1118.62,70c24492-cf7,2026-04-10 12:06:38
18546,11787,81,1663.0,09899094-6cb,2026-04-07 01:23:05
18547,14925,286,1386.06,1e8ebbae-1ef,2026-02-01 07:34:33
18548,8132,976,1330.97,30035d0d-48b,2026-04-16 18:34:08
18549,7864,1843,747.29,e5b12029-55c,2026-04-11 17:31:50
18550,14525,455,631.25,496f25fc-189,2026-04-05 04:57:45
18551,9170,1149,2608.81,00be7340-b5b,2026-04-16 20:35:41
18552,15943,1832,682.47,2f962a5a-9af,2026-01-08 20:06:57
18553,3751,213,2711.21,9af991ac-a2c,2026-03-22 17:35:40
18554,14141,1979,905.31,fb00ec4c-3ba,2026-04-22 07:04:53
18555,15484,972,1194.94,6edd74e5-996,2026-05-12 03:24:05
18556,15785,390,1503.91,46fdea96-540,2026-06-23 05:02:55
18557,14570,841,1697.23,2d824d9a-b9d,2026-06-05 02:33:51
18558,1494,1867,1914.87,ac78e571-2d5,2026-01-26 15:23:39
18559,1564,1864,2358.09,bae5ba13-b57,2026-03-21 13:10:13
18560,4630,1738,2764.73,022f81fd-e5f,2026-04-14 13:56:00
18561,16576,644,2138.56,24aaaa0f-bf0,2026-04-06 13:41:45
18562,14773,948,888.68,5a3e8283-980,2026-01-31 10:30:55
18563,17720,432,148.21,5e919886-f33,2026-05-26 09:50:56
18564,3198,458,2327.44,75139981-121,2026-05-15 12:25:49
18565,12045,1619,2777.39,d2ef1c0e-30d,2026-05-31 10:27:49
18566,10159,589,2773.23,d2885405-ee5,2026-06-20 13:32:48
18567,13089,911,2777.35,200b6580-602,2026-01-02 14:51:31
18568,11936,6,679.35,23598967-e50,2026-05-09 13:17:54
18569,15404,1413,253.56,e7540607-727,2026-03-15 12:08:41
18570,10475,1972,1865.34,8d2f30cb-16d,2026-04-26 03:48:04
18571,13700,1345,1377.05,15ae27aa-333,2026-05-05 15:23:00
18572,16547,86,1990.74,eb6b0eb3-cba,2026-03-05 09:48:47
18573,11124,829,1291.29,11b13b99-818,2026-06-22 16:31:19
18574,3646,825,1480.47,7d0ad7a5-d1d,2026-04-07 04:01:40
18575,7219,1151,1320.32,17334367-9f7,2026-04-27 23:33:57
18576,4120,1907,2664.5,2599c408-440,2026-04-29 00:51:06
18577,839,1455,1443.59,66d521b8-b5f,2026-04-19 00:28:25
18578,6117,1679,2128.82,cbcd6a53-cab,2026-01-15 09:08:41
18579,5544,880,2036.75,2c283ac7-014,2026-03-15 14:21:04
18580,19130,11,2675.58,2d34c2ab-cfe,2026-01-16 16:48:49
18581,10570,1960,2890.95,46579440-6e2,2026-01-14 06:05:22
18582,18464,886,1635.07,7313da12-8e7,2026-05-02 18:10:27
18583,11249,1480,245.09,988a82fd-75f,2026-06-13 02:34:05
18584,946,157,2292.49,7631189c-0f3,2026-04-20 10:27:20
18585,3053,613,2138.09,13ec3481-42c,2026-05-16 16:30:58
18586,15565,556,967.05,e4dc6ba0-b94,2026-03-31 15:05:29
18587,3357,730,1729.83,2ee75dc1-0c8,2026-03-26 09:20:36
18588,19518,138,2930.56,b3760ab7-126,2026-06-05 21:15:06
18589,6088,526,1311.87,b7d5457a-93b,2026-04-19 06:43:29
18590,1182,1717,1021.76,1a7419fa-fca,2026-02-10 02:48:46
18591,12903,1343,2695.59,e6c9eba1-8ab,2026-04-14 05:11:16
18592,18863,623,2829.41,4a6c076a-702,2026-01-19 21:06:26
18593,17725,691,1805.03,22d625be-cd2,2026-04-15 02:22:41
18594,9137,1077,780.55,85b12826-f15,2026-04-01 18:46:16
18595,12222,219,1812.86,b4c8c19d-441,2026-05-14 03:32:57
18596,17465,1152,1921.67,ad750c64-dec,2026-06-20 13:10:29
18597,16457,52,1535.11,bfc8a8de-ed5,2026-04-11 18:35:07
18598,7037,1366,2942.46,fde1f485-47f,2026-03-12 00:15:31
18599,17997,162,710.06,b46022d7-118,2026-04-29 14:49:14
18600,7115,1989,1610.43,8c3a798c-a82,2026-01-16 13:52:42
18601,11046,996,1596.54,bcdf4070-45e,2026-05-29 17:39:52
18602,17198,863,135.3,878d8dbd-0fa,2026-01-14 04:35:07
18603,1648,1481,2611.08,4bea05fc-52a,2026-01-17 11:18:50
18604,5688,7,800.47,2bf7116d-b83,2026-02-28 02:42:04
18605,13673,762,131.86,557f751d-fbe,2026-03-05 17:57:24
18606,5186,905,2620.76,b348b176-0e1,2026-05-30 19:46:12
18607,599,529,634.87,9f6205af-49b,2026-03-04 04:01:44
18608,7745,619,1287.24,ca997e7c-ad0,2026-04-13 05:30:47
18609,8859,1962,2037.68,cb932ecc-f84,2026-01-08 10:03:23
18610,6109,1485,1644.37,41d3606c-5d2,2026-02-01 13:28:38
18611,8029,748,1549.04,8a8847ad-6c6,2026-03-13 02:11:14
18612,1505,368,2741.04,80ca6731-992,2026-04-20 01:35:32
18613,14822,590,9.38,9b0127a3-d56,2026-05-24 02:27:50
18614,825,1434,747.1,8b90fd7b-137,2026-01-12 12:21:19
18615,9064,651,2616.45,8a8f9618-dd0,2026-02-15 18:27:00
18616,10088,1652,2594.72,03fd0359-4b9,2026-03-04 12:19:49
18617,18149,191,2060.13,e9034b4b-957,2026-04-13 17:05:56
18618,5905,1946,1575.5,3c895443-422,2026-01-23 00:33:46
18619,15892,413,1292.06,3b06ff2d-a2b,2026-04-24 01:48:50
18620,793,1447,2191.35,b1ba7bc2-364,2026-03-17 14:47:35
18621,14726,707,353.39,642add1c-985,2026-02-25 23:01:29
18622,12139,553,237.24,38dd8a5b-010,2026-05-08 04:58:11
18623,3621,1461,59.7,1ca1ad69-069,2026-03-30 02:24:18
18624,18204,221,2413.49,0b93b02c-906,2026-02-23 12:28:31
18625,3928,1701,2971.25,56960f74-a0a,2026-02-09 12:37:45
18626,15593,225,1968.26,ba197222-b22,2026-04-27 23:21:55
18627,2227,1795,976.32,72897179-b4b,2026-06-28 06:24:26
18628,1893,1427,2214.25,1afc38e6-494,2026-05-18 09:58:51
18629,5391,411,2352.7,e77f05c0-503,2026-06-10 09:39:10
18630,11675,1558,1590.49,8ce48271-4c9,2026-06-17 21:40:51
18631,5640,1529,1387.28,1a1d5b76-7de,2026-03-15 13:32:58
18632,4970,58,2427.38,02fd3b78-f0f,2026-04-23 09:43:31
18633,4807,1486,817.51,f2d6651f-e80,2026-02-11 12:53:41
18634,14544,531,1814.82,b088dbb5-bde,2026-02-19 18:29:25
18635,16771,54,1517.6,0b357e88-a00,2026-02-17 23:58:55
18636,16196,369,2469.21,3329f52a-df4,2026-04-28 23:00:35
18637,13663,368,1377.92,716c48fd-3f0,2026-04-03 22:09:34
18638,4743,267,2488.57,21589c83-a78,2026-05-19 00:25:20
18639,8627,1539,93.82,3c512df4-723,2026-05-19 03:46:55
18640,432,18,834.38,66d6c2e3-f9d,2026-01-23 09:42:27
18641,14244,1434,1268.06,9f071b57-84f,2026-05-30 07:24:28
18642,14567,1993,734.7,5fa0088f-12f,2026-05-10 12:21:52
18643,6766,1873,1649.39,25a08b58-4ee,2026-01-02 09:45:42
18644,1488,412,2725.7,b7c3fc93-3c0,2026-01-10 12:58:57
18645,9563,1033,829.06,83b29080-504,2026-01-13 14:12:41
18646,16405,1292,879.66,a86450b4-4f4,2026-03-26 07:41:32
18647,7518,98,1615.08,757c9700-7cc,2026-06-02 05:55:30
18648,6657,1527,2929.84,e4986dae-33a,2026-03-22 13:32:31
18649,8554,640,1677.57,609cbf18-fec,2026-05-04 05:00:03
18650,9127,815,527.92,005544ee-5c0,2026-05-18 07:31:40
18651,6818,806,1509.48,153c2c00-e32,2026-05-22 03:52:04
18652,3825,957,867.09,8e12698c-1e1,2026-03-09 03:19:56
18653,3417,970,1761.89,4e954465-6ca,2026-02-06 19:14:28
18654,16347,1372,674.29,baf6a0a4-4e5,2026-05-08 21:05:38
18655,378,335,500.99,5312c611-d6d,2026-03-12 01:49:48
18656,3614,535,1844.48,a25334bc-f6f,2026-02-24 03:46:46
18657,10290,263,2222.34,52019f6e-734,2026-06-18 01:14:45
18658,4094,1866,1236.88,861565a1-970,2026-05-13 19:57:28
18659,19319,1164,2885.05,9d911f25-ac2,2026-03-11 16:38:07
18660,10186,673,576.05,02dc5dd6-3bb,2026-06-15 12:50:28
18661,13729,298,1484.33,cb2fca8d-bad,2026-06-14 15:52:04
18662,11103,842,2632.77,53fdcee0-214,2026-05-31 19:07:55
18663,9160,1288,1601.82,dbe542ba-b1b,2026-03-30 23:24:19
18664,1248,190,2178.63,059cf614-f9e,2026-02-23 21:20:29
18665,8235,1399,2065.9,a0cfbb5c-b92,2026-05-23 11:29:41
18666,5438,334,1468.8,300e83e9-e2a,2026-01-17 08:57:18
18667,5136,1275,2710.45,930eeb76-f62,2026-01-25 06:13:24
18668,10064,1515,1930.51,640ddcac-636,2026-03-19 15:07:07
18669,11771,1564,710.89,f7c55fa1-267,2026-06-16 17:45:43
18670,14359,625,1034.46,ab5a0d2f-52a,2026-05-23 04:56:08
18671,13894,1658,2982.88,c6182b71-fd5,2026-04-11 18:39:37
18672,12665,117,2142.87,54942b11-4ee,2026-01-23 05:00:05
18673,5793,847,623.55,b56f4f01-0d4,2026-03-02 22:37:57
18674,5412,1789,1096.65,57d8acc8-4e4,2026-04-09 07:25:00
18675,3634,228,1584.85,6e67239b-098,2026-05-02 21:21:21
18676,15644,731,2455.47,f6fae763-7e1,2026-04-10 22:10:03
18677,8856,1051,2297.56,5b7a17ed-37c,2026-05-20 09:11:07
18678,18133,1891,2141.48,272931e7-035,2026-05-31 08:19:36
